id,default_code,name,description,is_storable,tracking,categ_id:id
product_template_pmln8536,PMLN8536,TLK 25 Earpiece with Cable Clip and Flag Label,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmmn4001,PMMN4001,Ultra-Light Earpiece with Boom Microphone and In-Line PTT,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_rln4760,RLN4760,Clear Comfortable Earpiece Small Right,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_rln4761,RLN4761,Clear Comfortable Earpiece Medium Right,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_rln4762,RLN4762,Clear Comfortable Earpiece Large Right,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_rln4763,RLN4763,Clear Comfortable Earpiece Small Left,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_rln4764,RLN4764,Clear Comfortable Earpiece Medium Left,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_rln4765,RLN4765,Clear Comfortable Earpiece Large Left,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln8191,PMLN8191,"EARPIECE,1-WIRE ENH CLEAR TUBE EARPIECE, 2.5MM SINGLE PIN, ANGLED  ",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_rln4895,RLN4895,"2 Piece Surveillance Kit, with Microphone and PTT Combined, Black (2-wire - rubber eartip style)",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_rln4941_xl,RLN4941_XL,Earpiece Receive Only with Translucent Tube,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_rln5317,RLN5317,"2-Wire Comfort Earpiece with Combined Microphone and PTT, Beige Surveillance Kits with Extended-Wear Comfort Earpieces include a Low Noise enhancement (RLN6232) already attached for extra comfort and convenience.",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_rln5318,RLN5318,"2-Wire Comfort Earpiece with Combined Microphone and PTT, Black Surveillance Kits with Extended-Wear Comfort Earpieces include a Low Noise enhancement (RLN6232) already attached for extra comfort and convenience.",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_rln5500,RLN5500,Audio Accessory Retainer Kit,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_rln6230,RLN6230,Extreme Noise Kit - Includes 2 foam earplugs. For High Noise Environments. Noise Reduction = 24dB. The Quick Disconnect Adapter allows users to easily remove or alternate Acoustic Tubes ( for use with Surveillance Accessories). Black,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_rln6231,RLN6231,Extreme Noise Kit - Includes 2 foam earplugs. For High Noise Environments. Noise Reduction = 24dB. The Quick Disconnect Adapter allows users to easily remove or alternate Acoustic Tubes ( for use with Surveillance Accessories). Beige,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_rln6232,RLN6232,Low Noise Kit - Clear Acoustic Tube Assembly includes 1 Clear Rubber Eartip. For Low Noise Environments. The Quick Disconnect Adapter allows users to easily remove or alternate Acoustic Tubes (for used with Surveillance Accessories). Black,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_rln6241,RLN6241,Low Noise Kit - Clear Acoustic Tube Assembly includes 1 Clear Rubber Eartip. For Low Noise Environments. The Quick Disconnect Adapter allows users to easily remove or alternate Acoustic Tubes (for used with Surveillance Accessories). Beige,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_rln6242,RLN6242,Quick Disconnect Acoustic Tube Replacement (each sold separately),,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_rln6282,RLN6282,"Replacement Ear Tips, Pack of 50",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_rmn5114,RMN5114,Lightweight Temple Transducer,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_aarln4885,AARLN4885,RECEIVE ONLY EARBUD FOR REM SPK MIC,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_wadn4190,WADN4190,EAR RCVR W/COIL CBL&3.5MM PLUG,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_bdn6773,BDN6773,Lightweight Single Muff Adjustable Headset with Swivel Boom Microphone,,TRUE,none,product_category_motorola_commercial_accessories_headsets
product_template_hmn9013,HMN9013,Lightweight Single Muff Adjustable Headset with Swivel Boom Microphone (Resale Packaging available through RPSD),,TRUE,none,product_category_motorola_commercial_accessories_headsets
product_template_pmln4445,PMLN4445,Mag One Headset with PTT/VOX Switch,,TRUE,none,product_category_motorola_commercial_accessories_headsets
product_template_pmln5003,PMLN5003,Retail Temple Transducer585,,TRUE,none,product_category_motorola_commercial_accessories_headsets
product_template_pmln5011,PMLN5011,Temple Transducer (2 Prong),,TRUE,none,product_category_motorola_commercial_accessories_headsets
product_template_pmln6542,PMLN6542,"Mag One Ultra-Lite Headset, behind-the-head, adjustable with boom microphone and in-line push-to-talk",,TRUE,none,product_category_motorola_commercial_accessories_headsets
product_template_pmln6854_r,PMLN6854_R,"BEHIND THE HEAD H/DUTY HEADSET/VOX, 2 PIN PLUG COMPATIBLE WITH RETAINER",,TRUE,none,product_category_motorola_commercial_accessories_headsets
product_template_pmln7468_r,PMLN7468_R,"HEADSET,BEHIND THE HEAD H/DUTY HEADSET/VOX, 2 PIN PLUG COMPATIBLE WITH RETAINER",,TRUE,none,product_category_motorola_commercial_accessories_headsets
product_template_pmln7468,PMLN7468,"OVER THE HEAD H/DUTY HEADSET/VOX, 2 PIN",,TRUE,none,product_category_motorola_commercial_accessories_headsets
product_template_rex4648,REX4648,Replacement Windscreen (for use with Boom Microphone) and Foam Ear Pad,,TRUE,none,product_category_motorola_commercial_accessories_headsets
product_template_rkn4094,RKN4094,Adapter Cable with In-Line PTT (for use with RMN4051 Headset),,TRUE,none,product_category_motorola_commercial_accessories_headsets
product_template_rln5411,RLN5411,"Ultra-Light Headset, behind-the-head with In-Line PTT and Boom Microphone",,TRUE,none,product_category_motorola_commercial_accessories_headsets
product_template_rmn4016,RMN4016,Lightweight Single Muff Adjustable Headset with Swivel Boom Microphone and In-Line PTT - Intrinsically Safe (FM),,TRUE,none,product_category_motorola_commercial_accessories_headsets
product_template_rmn4051,RMN4051,"2-Way Hard-Hat Mount Headset, Black - Noise Reduction Rating = 22dB (requires adapter cable RKN4094)",,TRUE,none,product_category_motorola_commercial_accessories_headsets
product_template_aarln4885,AARLN4885,Receive-Only Foam Earbud with 3.5mm plug to be used with Remote Speaker Microphone,,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_hkln4606,HKLN4606,"Remote Speaker Microphone with PTT, Slim plug, PVC free",,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_hkln4687,HKLN4687,"AUDIO ACCESSORY KIT, REMOTE SPEAKER MICROPHONE W/PTT, DTR",,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_hmn9051,HMN9051,Remote Speaker Microphone with Coiled Cord and Swivel Clothing Clip,,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_pmln4620,PMLN4620,Receive Only D- Shell Earpiece for Remote Speaker Microphone Only 3.5mm Adaptor,,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_pmln8253,PMLN8253,REPLACEMENT DUST COVER (PACK OF 10),,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_pmln6542,PMLN6542,"ACCESSORY KIT,BREEZE HS W BOOM MIC & PTT MAGONE",,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_pmln8121,PMLN8121,Swivel Clip for PMMN4148 RSM,,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_pmln8298,PMLN8298,WP300 WIRELESS BLUETOOTH CONTROL PUSH-TO-TALK POD,,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_pmln8332,PMLN8332,VEHICLE MOUNT FOR WP300 ,,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_pmln8401,PMLN8401,WP300 WIRELESS BLUETOOTH PUSH-TO-TALK POD WITH TRANSLUCENT TUBE EARPIECE,,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_pmln8502,PMLN8502,"ACCESSORY KIT,RETAINER(PACK OF 25)",,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_pmmn4013,PMMN4013,"Remote Speaker Microphone with Ear Jack, Coiled Cord and Swivel Clothing Clip Intrinsically Safe (FM)",,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_pmmn4008,PMMN4008,Remote Speaker Microphone,,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_pmmn4029,PMMN4029,"Remote Speaker Microphone with IP57 Rating, Coiled Cord and Swivel Clothing Clip Intrinsically Safe (FM)",,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_pmmn4077,PMMN4077,Remote Speaker Microphone - Mag One,,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_pmmn4092,PMMN4092,Remote Speaker Microphone - Mag One,,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_pmmn4127,PMMN4127,WM500 Operation Critical Bluetooth RSM,,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_pmmn4148,PMMN4148,"RM110 REMOTE SPEAKER MICROPHONE, WITH 3.5MM AUDIO JACK, IP55",,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_pmmn4149,PMMN4149,"RM110 REMOTE SPEAKER MICROPHONE, WITHOUT 3.5MM AUDIO JACK, IP55",,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_pmmn4125,PMMN4125,AUDIO ACCESSORY-REMOTE SPEAKER MICROPHONE,,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_wadn4190,WADN4190,Ear Receiver with Coil Cable Remote Speaker Microphone Only 3.5mm Adapter,,TRUE,none,product_category_motorola_commercial_accessories_microphones
product_template_0105950u15,0105950U15,DTR Serial Data Cable CPS/RSS,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_1009422001,1009422001,120 Volt - Wall Mount Power Supply Supplies power to the RIB. Order power supply for radio separately.,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_3080369b72,3080369B72,9 Pin PC to Radio Interface Box Cable (IBM AT or compatible),,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_68007024004,68007024004,CP185 Basic Service Manual,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_6816986h01,6816986H01,BPR 40 Basic Service Manual (only available for download in MOL).,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_6880309n61,6880309N61,CP150/CP200 Basic Service Manual,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_aapmkn4004,AAPMKN4004,"Programming & Test Cable - Programming cables require a Radio Interface Box (RIB), also compatible with RLN4460 used for radio testing.",,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_hkkn4027a,HKKN4027A,DTR CPS Cable Kit,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_hkkn4028a,HKKN4028A,DTR Clonnig cable ,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_pmdn4040_r,PMDN4040_R,Test Box,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_pmdn4041_r,PMDN4041_R,RF Adapter,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_pmdn4042_r,PMDN4042_R,Battery Eliminator,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_pmdn4043_r,PMDN4043_R,BPR 40 Programming/Test Cable,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_pmdn4054_r,PMDN4054_R,Grounding Plate,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_pmdn4060_r,PMDN4060_R,BPR 40 Cloning Cable,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_pmdn4076_r,PMDN4076_R,Cloning Cable,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_pmdn4077_r,PMDN4077_R,USB Programing Cable,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_pmkn4311,PMKN4311,"CABLE, DATA, USB-C TO USB-C, 1M",,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_pmkn4128,PMKN4128,Micro USB Programing and Test/Alignment Cable,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_pmkn4294,PMKN4294,"Cable, Assembly,USB-C To USB-A",,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_cb000262a01,CB000262A01,Micro USB Programing Cable,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_cp110,CP110,CP110 USB Programming Cable,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_rln4008,RLN4008,Radio Interface Box (RIB) Voltage Level Shifter to enable communications between radio and computer’s RS232 communications adapter. Requires wall mount power serial supply or 10-18 VDC power sources.,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_rln4460,RLN4460,Test Box for Portables and Mobiles,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_rln5583,RLN5583,Flash Upgrade Adapter,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_rln6303,RLN6303,CP110 Cloning Cable,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_rvn4191,RVN4191,Portable & Mobile Programming Software (CPS) - 3 Year Subscription*,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_rvn5080,RVN5080,DTR Computer Programming Software (CPS) - Available for free download on MOL,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_rvn5081,RVN5081,BPR 40 CPS Software (CD) - 3 Year Subscription,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_rvn5149,RVN5149,"CP110 CPS Software (CD) - 3 year Subscription. 
Note: CP110 MURS CPS is only available for download on MOL at no charge ($0)",,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_rvn5194,RVN5194,CP185 CPS and Tunning Software (CD) - 3 Year Subscription,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_tl000178a01,TL000178A01,R2 CHASSIS AND KNOB OPENER  ,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_tl000191a01,TL000191A01,R2 RF ADAPTOR WITH 1/4'' - 36 UNS THREAD  ,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_hkvn4362,HKVN4362,"For MOTOTRBO CPS/RM pricing and details, see the link below:",,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_hkvn4622,HKVN4622,https://docs.google.com/spreadsheets/d/1fXphrmVGAsO90UhN-Ijto5_HfuaYAcxPkAaVXFNtGt4/edit?usp=sharing,,TRUE,none,product_category_motorola_commercial_accessories_portable_service_tools
product_template_an000359a01,AN000359A01,GNSS Dash Mount Antenna,,TRUE,none,product_category_motorola_commercial_accessories_mobile_antennas
product_template_an000358a01,AN000358A01,LTE Antenna,,TRUE,none,product_category_motorola_commercial_accessories_mobile_antennas
product_template_had4006,HAD4006,"VHF 136-144 MHz, 1/4 Wave Roof Mount, Mini-U",,TRUE,none,product_category_motorola_commercial_accessories_mobile_antennas
product_template_had4007,HAD4007,"VHF 144-150.8 MHz, 1/4 Wave Roof Mount, Mini-U",,TRUE,none,product_category_motorola_commercial_accessories_mobile_antennas
product_template_had4008,HAD4008,"VHF 150.8-162 MHz, 1/4 Wave Roof Mount, Mini-U",,TRUE,none,product_category_motorola_commercial_accessories_mobile_antennas
product_template_had4009,HAD4009,"VHF 162-174 MHz, 1/4 Wave Roof Mount, Mini-U",,TRUE,none,product_category_motorola_commercial_accessories_mobile_antennas
product_template_hae4002,HAE4002,"UHF 403-430 MHz, 1/4 Wave Roof Mount, Mini-U",,TRUE,none,product_category_motorola_commercial_accessories_mobile_antennas
product_template_had4022,HAD4022,"VHF, 132-174 MHz, 3.0 dB Gain, Through-Hole Mount, Mini-U",,TRUE,none,product_category_motorola_commercial_accessories_mobile_antennas
product_template_hae4003,HAE4003,"UHF 450-470 MHz, 1/4 Wave Roof Mount, Mini-U",,TRUE,none,product_category_motorola_commercial_accessories_mobile_antennas
product_template_hae6022,HAE6022,"UHF, 403-527 MHz, 2dB Gain, Through-hole Mount, Mini-U",,TRUE,none,product_category_motorola_commercial_accessories_mobile_antennas
product_template_rad4000,RAD4000,"Antenna Only (less cable & install hardware) - Standard Duty, 136-174 MHz",,TRUE,none,product_category_motorola_commercial_accessories_mobile_antennas
product_template_rad4000amb,RAD4000AMB,"VHF 3dB Gain Magnetic Mount Antenna, 140-174 MHz",,TRUE,none,product_category_motorola_commercial_accessories_mobile_antennas
product_template_rae4004amb,RAE4004AMB,"UHF 5dB Gain Magnetic Mount Antenna, 440-470 MHz",,TRUE,none,product_category_motorola_commercial_accessories_mobile_antennas
product_template_rae4004arb,RAE4004ARB,"UHF 445-470 MHz, 5 dB Gain Roof Mount, Mini-U",,TRUE,none,product_category_motorola_commercial_accessories_mobile_antennas
product_template_ac000240a01,AC000240A01,Wideband External Speaker,,TRUE,none,product_category_motorola_commercial_accessories_mobile_microphones
product_template_gmmn4065,GMMN4065,Visor Microphone (Omni-Direction),,TRUE,none,product_category_motorola_commercial_accessories_mobile_microphones
product_template_hln9073,HLN9073,Microphone Hang-up Clip (requires install),,TRUE,none,product_category_motorola_commercial_accessories_mobile_microphones
product_template_hln9414,HLN9414,Microph Hang-up Clip (Universal – no install required),,TRUE,none,product_category_motorola_commercial_accessories_mobile_microphones
product_template_hmn1035,HMN1035,Heavy Duty Palm Microphone with 10.5 Ft. Coil Cord,,TRUE,none,product_category_motorola_commercial_accessories_mobile_microphones
product_template_pmmn4089,PMMN4089,"Enhanced Keypad Microphone (Alphanumeric Only, Supports Remote Monitor)",,TRUE,none,product_category_motorola_commercial_accessories_mobile_microphones
product_template_pmmn4090,PMMN4090,Compact Microphone with Clip (Does not support Remote Monitor),,TRUE,none,product_category_motorola_commercial_accessories_mobile_microphones
product_template_pmmn4091,PMMN4091,Heavy Duty Microphone (Does not support Remote Monitor),,TRUE,none,product_category_motorola_commercial_accessories_mobile_microphones
product_template_pmmn4127,PMMN4127,WM500 Operation Critical Bluetooth RSM,,TRUE,none,product_category_motorola_commercial_accessories_mobile_microphones
product_template_pmmn4129,PMMN4129,Wideband Compact Microphone,,TRUE,none,product_category_motorola_commercial_accessories_mobile_microphones
product_template_pmln8298,PMLN8298,WP300 WIRELESS BLUETOOTH CONTROL PUSH-TO-TALK POD,,TRUE,none,product_category_motorola_commercial_accessories_mobile_microphones
product_template_pmln8401,PMLN8401,WP300 WIRELESS BLUETOOTH PUSH-TO-TALK POD WITH TRANSLUCENT TUBE EARPIECE,,TRUE,none,product_category_motorola_commercial_accessories_mobile_microphones
product_template_pmln8332,PMLN8332,VEHICLE MOUNT FOR WP300,,TRUE,none,product_category_motorola_commercial_accessories_mobile_microphones
product_template_rmn5029,RMN5029,Enhanced Keypad Microphone & Hang-Up Clip,,TRUE,none,product_category_motorola_commercial_accessories_mobile_microphones
product_template_0180357a57,0180357A57,120 Volt - Wall Mount Power Supply Supplies power to the RIB. Order power supply for radio separately.,,TRUE,none,product_category_motorola_commercial_accessories_mobile_service_tools
product_template_3080070n01,3080070N01,Programming Cable (connection from RIB to radio),,TRUE,none,product_category_motorola_commercial_accessories_mobile_service_tools
product_template_3080369b71,3080369B71,25 Pin PC to Radio Interface Box Cable (IBM XT or compatible),,TRUE,none,product_category_motorola_commercial_accessories_mobile_service_tools
product_template_3080369b72,3080369B72,9 Pin PC to Radio Interface Box Cable (IBM AT or compatible),,TRUE,none,product_category_motorola_commercial_accessories_mobile_service_tools
product_template_6680334f39,6680334F39,Allen Wrench for Antenna Connector Set Screw,,TRUE,none,product_category_motorola_commercial_accessories_mobile_service_tools
product_template_6680388a26,6680388A26,Mobile Crimping Tool,,TRUE,none,product_category_motorola_commercial_accessories_mobile_service_tools
product_template_6802966c15,6802966C15,CM200/CM300/PM400 Basic Service Manual,,TRUE,none,product_category_motorola_commercial_accessories_mobile_service_tools
product_template_6802966c20,6802966C20,CM200/CM300/PM400 VHF Detailed Service Manual,,TRUE,none,product_category_motorola_commercial_accessories_mobile_service_tools
product_template_6881098c00,6881098C00,CM200/CM300/PM400 UHF Detailed Service Manual,,TRUE,none,product_category_motorola_commercial_accessories_mobile_service_tools
product_template_aarkn4083,AARKN4083,Programming Cable (allows radio programming via rear accessory connector),,TRUE,none,product_category_motorola_commercial_accessories_mobile_service_tools
product_template_pmkn4147,PMKN4147,MMP Telco Programming Cable,,TRUE,none,product_category_motorola_commercial_accessories_mobile_service_tools
product_template_rkn4081,RKN4081,Programming Cable with Internal RIB (direct connection from computer to radio microphone connector),,TRUE,none,product_category_motorola_commercial_accessories_mobile_service_tools
product_template_fkn8096,FKN8096,Flash/Data Adapter (for use with AARKN4081 or 3080070N01),,TRUE,none,product_category_motorola_commercial_accessories_mobile_service_tools
product_template_fkn8113,FKN8113,Adapter Cable (for use with AARKN4083),,TRUE,none,product_category_motorola_commercial_accessories_mobile_service_tools
